Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1694	:	1772302682.263	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.1 0.3 ./512/400/m01_03 
1695	:	1772302682.266	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.1 0.4 ./512/400/m01_04 
1696	:	1772302682.269	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.1 0.5 ./512/400/m01_05 
1697	:	1772302682.272	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.1 0.6 ./512/400/m01_06 
1698	:	1772302682.275	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.1 0.7 ./512/400/m01_07 
1699	:	1772302682.279	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.1 0.8 ./512/400/m01_08 
1700	:	1772302682.282	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.1 0.9 ./512/400/m01_09 
1701	:	1772302682.285	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.2 0.3 ./512/400/m02_03 
1702	:	1772302682.288	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.2 0.4 ./512/400/m02_04 
1703	:	1772302682.291	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.2 0.5 ./512/400/m02_05 
1704	:	1772302682.294	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.2 0.6 ./512/400/m02_06 
1705	:	1772302682.297	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.2 0.7 ./512/400/m02_07 
1706	:	1772302682.300	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.2 0.8 ./512/400/m02_08 
1707	:	1772302682.303	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.2 0.9 ./512/400/m02_09 
1708	:	1772302682.306	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.3 0.4 ./512/400/m03_04 
1709	:	1772302682.309	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.3 0.5 ./512/400/m03_05 
1710	:	1772302682.312	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.3 0.6 ./512/400/m03_06 
1711	:	1772302682.315	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.3 0.7 ./512/400/m03_07 
1712	:	1772302682.318	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.3 0.8 ./512/400/m03_08 
1713	:	1772302682.322	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.3 0.9 ./512/400/m03_09 
1714	:	1772302682.325	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.4 0.5 ./512/400/m04_05 
1715	:	1772302682.328	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.4 0.6 ./512/400/m04_06 
1716	:	1772302682.331	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.4 0.7 ./512/400/m04_07 
1717	:	1772302682.334	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.4 0.8 ./512/400/m04_08 
1718	:	1772302682.337	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.4 0.9 ./512/400/m04_09 
1719	:	1772302682.340	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.5 0.6 ./512/400/m05_06 
1720	:	1772302682.343	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.5 0.7 ./512/400/m05_07 
1721	:	1772302682.346	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.5 0.8 ./512/400/m05_08 
1722	:	1772302682.349	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.5 0.9 ./512/400/m05_09 
1723	:	1772302682.352	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.6 0.7 ./512/400/m06_07 
1724	:	1772302682.355	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.6 0.8 ./512/400/m06_08 
1725	:	1772302682.358	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.6 0.9 ./512/400/m06_09 
1726	:	1772302682.361	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.7 0.8 ./512/400/m07_08 
1727	:	1772302682.365	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.7 0.9 ./512/400/m07_09 
1728	:	1772302682.368	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_400.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_400.x.mtf_curve.csv 512 1039 175 245 179\,241 1.0 0.8 0.9 ./512/400/m08_09 
1729	:	1772302682.371	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.2 ./1024/350/m01_02 
1730	:	1772302682.374	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.3 ./1024/350/m01_03 
1731	:	1772302682.377	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.4 ./1024/350/m01_04 
1732	:	1772302682.380	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.5 ./1024/350/m01_05 
1733	:	1772302682.383	     0.007	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.6 ./1024/350/m01_06 
1734	:	1772302682.387	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.7 ./1024/350/m01_07 
1735	:	1772302682.390	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.8 ./1024/350/m01_08 
1736	:	1772302682.393	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.9 ./1024/350/m01_09 
1737	:	1772302682.396	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.3 ./1024/350/m02_03 
1738	:	1772302682.399	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.4 ./1024/350/m02_04 
1739	:	1772302682.402	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.5 ./1024/350/m02_05 
1740	:	1772302682.405	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.6 ./1024/350/m02_06 
1741	:	1772302682.408	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.7 ./1024/350/m02_07 
1742	:	1772302682.411	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.8 ./1024/350/m02_08 
1743	:	1772302682.414	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.9 ./1024/350/m02_09 
1744	:	1772302682.417	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.4 ./1024/350/m03_04 
1745	:	1772302682.420	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.5 ./1024/350/m03_05 
1746	:	1772302682.423	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.6 ./1024/350/m03_06 
1747	:	1772302682.426	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.7 ./1024/350/m03_07 
1748	:	1772302682.430	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.8 ./1024/350/m03_08 
1749	:	1772302682.433	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.9 ./1024/350/m03_09 
1750	:	1772302682.436	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.4 0.5 ./1024/350/m04_05 
1751	:	1772302682.439	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.4 0.6 ./1024/350/m04_06 
1752	:	1772302682.442	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.4 0.7 ./1024/350/m04_07 
1753	:	1772302682.445	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.4 0.8 ./1024/350/m04_08 
1754	:	1772302682.448	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.4 0.9 ./1024/350/m04_09 
1755	:	1772302682.451	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.5 0.6 ./1024/350/m05_06 
1756	:	1772302682.454	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.5 0.7 ./1024/350/m05_07 
1757	:	1772302682.457	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.5 0.8 ./1024/350/m05_08 
1758	:	1772302682.461	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.5 0.9 ./1024/350/m05_09 
1759	:	1772302682.464	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.6 0.7 ./1024/350/m06_07 
1760	:	1772302682.467	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.6 0.8 ./1024/350/m06_08 
1761	:	1772302682.470	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.6 0.9 ./1024/350/m06_09 
1762	:	1772302682.473	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.7 0.8 ./1024/350/m07_08 
1763	:	1772302682.477	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.7 0.9 ./1024/350/m07_09 
1764	:	1772302682.480	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/1024/1024_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/1024/1024_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.8 0.9 ./1024/350/m08_09 
1765	:	1772302682.483	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.2 ./512/350/m01_02 
1766	:	1772302682.486	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.3 ./512/350/m01_03 
1767	:	1772302682.489	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.4 ./512/350/m01_04 
1768	:	1772302682.492	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.5 ./512/350/m01_05 
1769	:	1772302682.495	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.6 ./512/350/m01_06 
1770	:	1772302682.498	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.7 ./512/350/m01_07 
1771	:	1772302682.501	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.8 ./512/350/m01_08 
1772	:	1772302682.504	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.1 0.9 ./512/350/m01_09 
1773	:	1772302682.507	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.3 ./512/350/m02_03 
1774	:	1772302682.510	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.4 ./512/350/m02_04 
1775	:	1772302682.513	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.5 ./512/350/m02_05 
1776	:	1772302682.516	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.6 ./512/350/m02_06 
1777	:	1772302682.519	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.7 ./512/350/m02_07 
1778	:	1772302682.522	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.8 ./512/350/m02_08 
1779	:	1772302682.525	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.2 0.9 ./512/350/m02_09 
1780	:	1772302682.528	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.4 ./512/350/m03_04 
1781	:	1772302682.532	     0.006	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.5 ./512/350/m03_05 
1782	:	1772302682.535	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.6 ./512/350/m03_06 
1783	:	1772302682.538	     0.005	0	0	1	0	FrequencyAnalysis /home/jkitzmann/data/2-28/512/512_DFOV_350.nii.gz /home/jkitzmann/data/2-28/passResults/mtf/512/512_DFOV_350.x.mtf_curve.csv 512 1039 162 243 168\,239 1.0 0.3 0.7 ./512/350/m03_07 
